IUSA Number,Y2019,Y2020,Y2021,Company Name,Address,City,State,ZIP Code,Primary SIC Description
40-869-6022,1,1,1,Divine Delectables Unltd Inc,2609 Belmar Pl,Pittsburgh,PA,15218,Caterers
40-869-6498,1,0,0,Karcher,805 Penn St,Pittsburgh,PA,15215,Restaurants
40-869-6673,1,1,1,Q-Sub Systems LLC,2408 Bellwood Ct,Pittsburgh,PA,15237,Restaurants
40-869-8079,2,2,2,Kellys Korner,285 45th St,Pittsburgh,PA,15201,Restaurants
40-870-6032,1,1,1,Panera Bread,295 Settlers Ridge Center Dr,Pittsburgh,PA,15205,Restaurants
40-927-0003,1,1,1,Knuckle Heads,146 Three Degree Rd,Pittsburgh,PA,15237,Restaurants
40-980-3399,1,1,1,Westinghouse Lodge,600 Barclay Ave,Pittsburgh,PA,15221,Caterers
40-980-3399,1,1,1,Westinghouse Lodge,600 Barclay Ave,Pittsburgh,PA,15221,
41-202-4539,1,1,1,Tamarind Savoring India,2101 Greentree Rd # B117,Pittsburgh,PA,15220,Restaurants
41-398-7653,1,1,1,Monte Cello's,3450 Babcock Blvd # 3,Pittsburgh,PA,15237,Restaurants
41-400-1689,1,1,1,Patty Joes LLC,2700 Custer Ave,Pittsburgh,PA,15227,Restaurants
41-400-1689,1,1,1,Patty Joes LLC,2700 Custer Ave # 1,Pittsburgh,PA,15227,Restaurants
41-401-0620,1,1,1,Sal's Scotch Bottom Deli,4901 2nd Ave,Pittsburgh,PA,15207,Restaurants
41-401-0620,1,1,1,Sal's Scotch Bottom Deli,4901 2nd Ave,Pittsburgh,PA,15207,
41-401-3867,0,1,0,Wok & Grill,120 5th Ave # 202,Pittsburgh,PA,15222,Restaurants
41-401-9417,0,1,1,Bar II,1101 Bradish St,Pittsburgh,PA,15203,Restaurants
41-401-9961,1,1,1,Hooples Inc,2221 Brownsville Rd,Pittsburgh,PA,15210,Restaurants
41-439-7069,1,0,0,Kings Family Restaurants,5800 Grand Ave,Pittsburgh,PA,15225,Restaurants
41-445-2271,1,1,1,Noodles & Company,3805 Forbes Ave,Pittsburgh,PA,15213,Restaurants
41-448-9055,1,1,1,Pizza Pronto,518 California Ave,Pittsburgh,PA,15202,Restaurants
41-513-8033,1,1,1,Wood Fired Flatbreads LLC,625 Lowries Run Rd # 200,Pittsburgh,PA,15237,Restaurants
41-513-8059,1,1,1,Anthony's Coal Fired Pizza,1810 Settlers Ridge Center Dr,Pittsburgh,PA,15205,Pizza
41-513-8061,1,1,1,York Buffet LLC,6302 Robinson Center Dr # 5,Pittsburgh,PA,15205,Restaurants
41-514-9561,1,1,1,Five Guys,324 Mcholme Dr,Pittsburgh,PA,15275,Restaurants
41-515-9374,1,1,1,Milestone Bar Grill,2809 Brownsville Rd,Pittsburgh,PA,15227,Bars
41-515-9380,1,1,1,Earth,218 5th Ave,Pittsburgh,PA,15222,Restaurants
41-520-5398,1,0,0,Burger King,3719 Terrace S,Pittsburgh,PA,15261,Restaurants
41-520-5406,1,1,1,Chick-Fil-A,3990 5th Ave,Pittsburgh,PA,15213,Restaurants
41-535-1006,1,1,1,Custard's First Stand,315 Camp Horne Rd,Pittsburgh,PA,15202,Restaurants
41-536-6202,1,1,1,Evergreen Fire Co,2127 Babcock Blvd,Pittsburgh,PA,15209,Fire Departments
41-537-2697,1,0,0,Giant Eagle,254 Yost Blvd,Pittsburgh,PA,15221,Grocers-Retail
41-537-3679,1,1,1,Labad's,1727 Penn Ave,Pittsburgh,PA,15222,Grocers-Retail
41-537-4271,1,1,1,Fu Lai Chinese,525 Penn Ave,Pittsburgh,PA,15222,Restaurants
41-537-4438,1,1,1,Gary's Restaurant,2605 Brownsville Rd,Pittsburgh,PA,15227,Restaurants
41-537-6425,1,1,1,Bruegger's Bagels,531 Grant St,Pittsburgh,PA,15219,Bagels
41-537-6508,1,1,1,Bruegger's Bagels,4885 Mcknight Rd,Pittsburgh,PA,15237,Bagels
41-537-6599,1,1,1,Bruegger's Bagels,1644 Cochran Rd,Pittsburgh,PA,15220,Bagels
41-537-8892,1,1,1,Mineo's Pizza House,713 Washington Rd # A,Pittsburgh,PA,15228,Restaurants
41-538-0146,1,1,1,Papa John's Pizza,3336 Babcock Blvd,Pittsburgh,PA,15237,Pizza
41-538-1466,1,1,1,Red Beard's LLC,201 Shiloh St,Pittsburgh,PA,15211,Restaurants
41-538-1466,1,1,1,Redbeard's Bar & Grill,201 Shiloh St,Pittsburgh,PA,15211,Restaurants
41-538-2233,1,1,1,Sesame Inn Chinese Restaurant,711 Browns Ln # 1,Pittsburgh,PA,15237,Restaurants
41-538-2803,1,1,1,Rialto Pizza,623 Greenfield Ave,Pittsburgh,PA,15207,Pizza
41-538-3033,1,1,1,Taco Bell,825 Freeport Rd,Pittsburgh,PA,15238,Restaurants
41-538-3561,1,1,1,Union Grill,413 S Craig St,Pittsburgh,PA,15213,Restaurants
41-538-3793,1,1,1,Other Place,2500 Swallow Hill Rd,Pittsburgh,PA,15220,Restaurants
41-538-3976,1,1,1,Caliente Pizza & Drafthouse,4624 Liberty Ave,Pittsburgh,PA,15224,Pizza
41-538-6945,1,1,1,C J Chugs,1412 Diamond Ct,Pittsburgh,PA,15241,Bars
41-538-7182,1,1,1,Guyasuta Lounge,1004 N Canal St,Pittsburgh,PA,15215,Bars
41-538-7448,1,1,1,Auntie Anne's Pretzels,1000 Ross Park Mall Dr,Pittsburgh,PA,15237,Pretzels-Retail
41-539-1131,1,1,1,Jimmy John's,501 Grant St # 140,Pittsburgh,PA,15219,Restaurants
41-539-1163,1,1,1,Red Tea House,1717 Cochran Rd # 2,Pittsburgh,PA,15220,Restaurants
41-539-1163,1,1,1,Red Tea House,1717 Cochran Rd #2,Pittsburgh,PA,15220,Restaurants
41-539-1164,1,1,1,Corner,200 Robinson St,Pittsburgh,PA,15213,Coffee Shops
41-539-1164,1,1,1,Corner,181 Robinson St,Pittsburgh,PA,15213,Coffee Shops
41-539-1439,1,1,0,Noodles & Company,220 5th Ave,Pittsburgh,PA,15222,Restaurants
41-539-5847,1,1,1,61c Cafe,1839 Murray Ave,Pittsburgh,PA,15217,Coffee Shops
41-539-7827,1,1,1,Bobby's Lounge,3304 Saw Mill Run Blvd,Pittsburgh,PA,15227,Restaurants
41-539-7843,1,1,1,Boston Market,5200 Baum Blvd,Pittsburgh,PA,15224,Restaurants
41-539-7876,1,1,1,Boston Market,978 Greentree Rd,Pittsburgh,PA,15220,Restaurants
41-539-7983,1,1,1,Spice Island Tea House,253 Atwood St,Pittsburgh,PA,15213,Restaurants
41-539-8130,1,1,0,Candlelight Lounge Inc,146 44th St,Pittsburgh,PA,15201,Restaurants
41-540-0415,1,1,1,Giant Eagle,318 Cedar Ave,Pittsburgh,PA,15212,Grocers-Retail
41-540-0415,1,1,1,Giant Eagle,318-320 Cedar Ave,Pittsburgh,PA,15212,Grocers-Retail
41-542-1670,1,1,1,Sheetz,3025 Babcock Blvd,Pittsburgh,PA,15237,Convenience Stores
41-543-6919,1,1,1,R & B Bistro & Pub,826 E Warrington Ave,Pittsburgh,PA,15210,Restaurants
41-544-6621,0,1,1,Little Caesars Pizza,250 Mount Lebanon Blvd,Pittsburgh,PA,15234,Pizza
41-544-6671,1,1,1,Coriander India Grill,2201 Murray Ave,Pittsburgh,PA,15217,Restaurants
41-545-3261,1,1,1,Beanthru LLC,4221 Ohio River Blvd,Pittsburgh,PA,15202,Coffee Shops
41-545-7727,1,0,1,Di Bella's Old Fashioned Subs,9030 St Simon Way,Pittsburgh,PA,15237,Restaurants
41-545-7903,1,1,1,My Big Fat Greek Restaurant,431 Market St,Pittsburgh,PA,15222,Restaurants
41-555-5603,1,1,1,Katana Restaurant,3229 W Liberty Ave,Pittsburgh,PA,15216,Restaurants
41-555-5797,1,0,0,Crazy Mocha-Main,2100 Murray Ave,Pittsburgh,PA,15217,Coffee Shops
41-555-5802,1,1,1,Hello Bistro,3605 Forbes Ave,Pittsburgh,PA,15213,Restaurants
41-555-5802,1,1,1,Hello Bistro Oakland,3605 Forbes Ave,Pittsburgh,PA,15213,Restaurants
41-557-4055,1,1,1,Crazy Mocha Coffee,2 E North Ave,Pittsburgh,PA,15212,Coffee Shops
41-558-3151,1,1,1,Teppanyaki Kyoto Restaurant,5808 Bryant St,Pittsburgh,PA,15206,Restaurants
41-565-8925,1,1,1,Yamato Hibachi Grill LLC,3450 William Penn Hwy,Pittsburgh,PA,15235,Caterers
41-605-5470,1,1,1,Frankstown Wood Fired Pizza,12911 Frankstown Rd,Pittsburgh,PA,15235,Pizza
41-605-7213,1,1,1,Cure,5336 Butler St,Pittsburgh,PA,15201,Restaurants
41-605-7395,1,1,1,Bar Marco,2216 Penn Ave,Pittsburgh,PA,15222,Restaurants
41-607-5013,1,1,1,Wings & Prayer,7543 Roslyn St,Pittsburgh,PA,15218,Restaurants
41-607-5013,1,1,1,Wings & Prayer,7543 Roslyn St,Swissvale,PA,15218,Restaurants
41-607-5047,1,1,1,Yinzburgh Bbq,4903 Baum Blvd,Pittsburgh,PA,15213,Restaurants
41-628-6103,0,1,0,Triple S Tavern Inc,914 Brownsville Rd,Pittsburgh,PA,15210,Bars
41-633-6732,1,1,1,Dukes Station III,1910 Cochran Rd,Pittsburgh,PA,15220,Restaurants
41-636-5165,1,1,1,Domenico's Ristorante-Pizzena,8350 Perry Hwy,Pittsburgh,PA,15237,Restaurants
41-641-9285,1,1,1,Sendall Chocolates LLC,1520 Monterey St,Pittsburgh,PA,15212,Candy & Confectionery-Retail
41-643-1438,1,1,1,Belvedere Lounge,4016 Butler St,Pittsburgh,PA,15201,Restaurants
41-643-1438,1,1,1,Belvedere Ultra-Dive,4016 Butler St,Pittsburgh,PA,15201,Restaurants
41-643-9804,1,1,1,Roc & Rol Inc,4354 Murray Ave,Pittsburgh,PA,15217,Bars
41-647-4576,1,1,1,Restaurant Holdings,115 Federal St # 103,Pittsburgh,PA,15212,Restaurants
41-647-7448,1,1,1,P & G Diner,5527 Walnut St,Pittsburgh,PA,15232,Restaurants
41-649-8398,1,1,1,Kiku Of Japan Inc,225 W Station Square Dr,Pittsburgh,PA,15219,Restaurants
41-654-5193,1,1,1,Wyndham Garden Pittsburgh,1 Industry Ln,Pittsburgh,PA,15275,Hotels & Motels
41-665-2434,1,1,1,Pipa Group,503 Martindale St # 100,Pittsburgh,PA,15212,Restaurant Management
41-676-4379,1,1,1,N C Geanopulos Inc,100 Grant Ave # 100,Pittsburgh,PA,15223,Restaurants
41-676-7794,1,1,1,M S Khara Inc Deli,525 Penn Ave,Pittsburgh,PA,15222,Restaurants
41-676-7794,1,1,1,M S Khara Inc Delim S Khara,525 Penn Ave,Pittsburgh,PA,15222,Restaurants
41-683-5459,1,0,0,Art Cinema,809 Liberty Ave,Pittsburgh,PA,15222,Restaurants
41-686-1008,1,1,1,Sree's Foods,701 Smithfield St,Pittsburgh,PA,15222,Restaurants
41-687-2137,1,1,1,Hunner's Pizza & Catering,811 Main St,Pittsburgh,PA,15215,Pizza
41-713-1297,1,0,0,Parkhurst Dining Svc,4400 Forbes Ave,Pittsburgh,PA,15213,Food Service-Distributors (Whls)
41-721-3887,1,1,1,Panera Bread,400 Penn Center Blvd,Pittsburgh,PA,15235,Restaurants
41-727-4199,1,1,1,Cafe Roma,4770 Liberty Ave # A,Pittsburgh,PA,15224,Restaurants
41-729-7650,1,1,1,Hobbes Services LLC,809 W View Park Dr,Pittsburgh,PA,15229,Restaurant Management
41-732-6353,1,1,1,Sodexo,3719 Terrace St # 2053,Pittsburgh,PA,15261,
41-732-7696,0,1,1,Sakura & Sus,5882 Forbes Ave,Pittsburgh,PA,15217,Restaurants
41-733-1286,0,0,1,Dozen Cupcakes LLC,1707 Murray Ave,Pittsburgh,PA,15217,Restaurants
41-751-8567,1,1,1,Taco Bell,705 Allegheny Ave,Pittsburgh,PA,15233,Restaurants
41-751-8582,1,1,1,Sarku Japan,1000 Ross Park Mall Dr,Pittsburgh,PA,15237,Restaurants
41-752-9810,1,1,1,Thai Spoon,1409 Potomac Ave,Pittsburgh,PA,15216,Restaurants
41-752-9812,1,1,1,Bluebird Kitchen,221 Forbes Ave,Pittsburgh,PA,15222,Restaurants
41-754-0918,1,1,1,Allegheny Wine Mixer Inc,5326 Butler St # 1,Pittsburgh,PA,15201,Bars
41-754-1046,1,1,1,Ihop Restaurant,9038 St Simon Way,Pittsburgh,PA,15237,Restaurants
41-754-1046,1,1,1,Ihop Restaurant,9036 St Simon Way,Pittsburgh,PA,15237,Restaurants
41-754-2606,1,1,1,Handel's Homemade Ice Cream,9020 St Simon Way,Pittsburgh,PA,15237,Ice Cream Parlors
41-754-2606,1,1,1,Handel's Mccandless,9020 St Simon Way,Pittsburgh,PA,15237,Ice Cream Parlors
41-755-0652,1,1,1,Controversy,1635 W Carson St,Pittsburgh,PA,15219,Night Clubs
41-755-1477,1,1,1,Mario's Pizza Greentree,1000 Greentree Rd,Pittsburgh,PA,15220,Restaurants
41-755-2896,1,1,1,Lounge 7101,7101 Frankstown Ave,Pittsburgh,PA,15208,Clubs
41-770-8151,1,1,1,Sausalido,4621 Liberty Ave,Pittsburgh,PA,15224,Restaurants
41-774-9258,1,1,1,Lascola's Italian Ice,S 18th St & E Carson St,Pittsburgh,PA,15203,Restaurants
41-775-1132,1,1,1,Riviera LLC,1213 Spring Garden Ave,Pittsburgh,PA,15212,Pizza
41-775-3545,1,1,1,Las Velas,21 Market Sq,Pittsburgh,PA,15222,Restaurants
41-775-4416,1,1,1,Little Bangkok Thai Restaurant,1906 Penn Ave,Pittsburgh,PA,15222,Restaurants
41-775-7353,1,1,1,Highlander Pub,227 Greenbriar Way,Pittsburgh,PA,15232,Restaurants
41-776-5579,1,1,1,Taza 21,23 Orchard Spring Rd,Pittsburgh,PA,15220,Restaurants
41-776-5579,1,1,1,Taza 21,1827 Murray Ave,Pittsburgh,PA,15217,Restaurants
41-776-8130,1,0,0,Coffee Buddha,964 Perry Hwy # 2,Pittsburgh,PA,15237,Restaurants
41-776-9896,1,1,1,Beerhive,2117 Penn Ave,Pittsburgh,PA,15222,Restaurants
41-777-5968,1,1,1,Porch At Schenley,221 Schenley Dr,Pittsburgh,PA,15213,Restaurant Management
41-777-5968,1,1,1,Porch At Schenley,221 Schenley Rd,Pittsburgh,PA,15217,Restaurant Management
41-777-6588,1,1,1,Caffe Mona,4200 Penn Ave,Pittsburgh,PA,15224,Restaurants
41-777-7577,1,1,1,Waffallonia,1707 Murray Ave,Pittsburgh,PA,15217,Restaurants
41-777-9479,1,1,1,Casa Rasta LLC,2056 Broadway Ave,Pittsburgh,PA,15216,Restaurants
41-778-3722,1,1,1,Mad Mex Shadyside,220 S Highland Ave,Pittsburgh,PA,15206,Restaurants
41-973-4564,1,1,1,Five Guys,1000 Ross Park Mall Dr # Vc02,Pittsburgh,PA,15237,Restaurants
41-987-3208,1,1,1,Catering By Eric Christopher,135 Old Farm Dr,Pittsburgh,PA,15239,Restaurants
42-030-9111,1,0,0,Chuck E Cheese's,8100 Mcknight Rd # A,Pittsburgh,PA,15237,Pizza
42-036-3183,1,1,1,Stagioni,2104 E Carson St,Pittsburgh,PA,15203,Restaurants
42-037-5745,1,0,0,Wingharts Burger & Whiskey Bar,1505 E Carson St,Pittsburgh,PA,15203,Restaurants
42-039-9331,1,1,1,99 Bottles,1001 Washington Blvd,Pittsburgh,PA,15206,Bars
42-039-9413,1,1,1,Sinful Sweets Chocolate Co,539 Liberty Ave,Pittsburgh,PA,15222,Candy & Confectionery-Retail
42-039-9661,1,1,1,Coffee Tree Roasters,6425 Penn Ave,Pittsburgh,PA,15206,Bakers-Retail
42-039-9665,1,1,1,Disanto Pizza,125 W Station Square Dr,Pittsburgh,PA,15219,Pizza
42-040-2236,1,1,1,Heartland Restaurant Group LLC,2071 Ardmore Blvd,Pittsburgh,PA,15221,Restaurant Management
42-040-2237,1,1,1,Aji,1711 Murray Ave,Pittsburgh,PA,15217,Restaurants
42-040-2239,1,1,1,Asian Garden,4136 Library Rd,Pittsburgh,PA,15234,Restaurants
42-040-2244,1,1,1,Big Y LLC,930 Penn Ave,Pittsburgh,PA,15222,Restaurant Management
42-040-2244,1,1,1,Big Y LLC,947 Penn Ave,Pittsburgh,PA,15222,Restaurant Management
42-040-2263,1,1,1,Havana,200 Shiloh St,Pittsburgh,PA,15211,Restaurants
42-040-2267,1,1,1,Industry Public House,4305 Butler St,Pittsburgh,PA,15201,Restaurants
42-040-2268,1,1,1,J & J's Family Restaurant,300 Shiloh St,Pittsburgh,PA,15211,Restaurants
42-040-2268,1,1,1,Mcclaren David,300 Shiloh St,Pittsburgh,PA,15211,Restaurants
42-040-2290,1,1,1,Rey Azteca,3448 William Penn Hwy,Pittsburgh,PA,15235,Restaurants
42-040-2292,1,0,0,Saga Steakhouse & Sushi,300 S Hills Vlg,Pittsburgh,PA,15241,Restaurants
42-040-2294,0,1,1,Star Restaurant Management,703 Liberty Ave,Pittsburgh,PA,15222,Restaurant Management
42-040-2296,0,1,1,Star Restaurant Management,809 W View Park Dr,Pittsburgh,PA,15229,Restaurant Management
42-040-2298,1,1,0,Steel City Mongolian Grill,428 S 27th St,Pittsburgh,PA,15203,Restaurants
42-040-2303,1,1,1,Vallozzi's Pittsburgh,220 5th Ave,Pittsburgh,PA,15222,Restaurants
42-040-2303,1,1,1,Vallozzis Pittsburgh,100 5th Ave # 1020,Pittsburgh,PA,15222,Restaurants
42-111-3430,1,0,0,Fitzys Putt N Go Miniature Glf,2072 Greentree Rd,Pittsburgh,PA,15220,Golf Courses-Miniature
42-115-7427,2,2,2,Kelly O's Diner In The Strip,100 24th St,Pittsburgh,PA,15222,Restaurants
42-115-7523,1,1,1,Epoch 5 Enterprises,1000 Airport Blvd,Pittsburgh,PA,15231,Restaurant Management
42-118-1152,1,1,1,Rosemarie's Pizza & Meatballs,800 Mount Royal Blvd,Pittsburgh,PA,15223,Pizza
42-120-8322,1,1,0,Cappy's Pizza & Ribs,1106 Castle Shannon Blvd,Pittsburgh,PA,15234,Pizza
42-142-4026,1,1,1,Mercurio's,5523 Walnut St,Pittsburgh,PA,15232,Restaurants
42-142-4026,1,1,1,Mercurio's Mulberry Creamery,5523 Walnut St,Pittsburgh,PA,15232,Restaurants
42-168-3263,1,1,1,Cips Sports Bar,3024 W Liberty Ave,Pittsburgh,PA,15216,Bars
42-169-0161,1,1,1,Osteria 100,100 Wood St,Pittsburgh,PA,15222,Restaurants
42-169-1236,1,1,0,Tong's Cuisine,228 Semple St,Pittsburgh,PA,15213,Restaurants
42-169-1249,1,0,0,Philly's Pit Stop,1000 Chartiers Ave,Pittsburgh,PA,15220,Restaurants
42-169-1332,1,0,0,Love Yogurt,2124 E Carson St,Pittsburgh,PA,15203,Ice Cream Parlors
42-169-1354,1,1,1,Melrose Tavern,2712 Brownsville Rd,Pittsburgh,PA,15227,Bars
42-170-3189,1,1,1,Chipotle Mexican Grill,1614 Cochran Rd,Pittsburgh,PA,15220,Restaurants
42-191-9217,1,1,1,Crawford Grill,2141 Wylie Ave,Pittsburgh,PA,15219,Restaurants
42-193-5848,0,1,1,Backstage Bar,655 Penn Ave,Pittsburgh,PA,15222,Bars
42-194-6574,1,1,1,Dairy Queen,100 Robinson Center Dr # 2560,Pittsburgh,PA,15205,Ice Cream Parlors
42-195-3702,1,1,1,Jerome Bettis' Grille & Bar,393 N Shore Dr,Pittsburgh,PA,15212,Restaurants
42-195-4067,1,1,1,Thatsamore Pizza,5123 Butler St,Pittsburgh,PA,15201,Pizza
42-196-0761,1,1,1,Golden Palace Buffet,3607 Forbes Ave,Pittsburgh,PA,15213,Restaurants
42-196-2992,1,1,1,Over The Bar Otb-Bicycle Cafe,2518 E Carson St,Pittsburgh,PA,15203,Restaurants
42-196-8473,1,1,1,Mcfaddens Pittsburgh LLC,211 N Shore Dr,Pittsburgh,PA,15212,Pubs
42-197-4412,1,1,1,Mad Mex,2101 Greentree Rd # B120,Pittsburgh,PA,15220,Restaurants
42-197-4412,1,1,1,Mad Mex Scott Township,2101 Greentree Rd # B120,Pittsburgh,PA,15220,Restaurants
42-197-7536,1,1,1,Park Valley Lounge,5916 Brownsville Rd,Pittsburgh,PA,15236,Restaurants
42-197-9228,1,1,1,Engine House 25,3339 Penn Ave,Pittsburgh,PA,15201,Wineries (Mfrs)
42-197-9228,1,1,1,Engine House 25,3339 Penn Ave,Pittsburgh,PA,15201,
42-197-9892,1,1,1,Lulus,400 S Craig St,Pittsburgh,PA,15213,Restaurants
42-198-0843,1,0,0,Mr Roboto Project,702 Wood St,Pittsburgh,PA,15221,Bars
42-198-3803,1,1,1,Ephesus Pizza,219 4th Ave,Pittsburgh,PA,15222,Restaurants
42-198-3803,1,1,1,Ephesus Restaurant,219 4th Ave,Pittsburgh,PA,15222,Restaurants
42-198-5399,1,1,1,Tazza D'Oro,1125 N Highland Ave,Pittsburgh,PA,15206,Restaurants
42-198-8251,1,1,1,Smiling Banana Leaf,5901 Bryant St,Pittsburgh,PA,15206,Restaurants
42-199-6688,1,1,1,Cheerleaders Gentlemen's Club,3100 Liberty Ave,Pittsburgh,PA,15201,Night Clubs
42-199-7615,1,1,1,Cafe At The Frick,7227 Reynolds St,Pittsburgh,PA,15208,Restaurants
42-199-8566,1,1,1,Coal Hill Steakhouse At,1212 Grandview Ave,Pittsburgh,PA,15211,Restaurants
42-199-9609,1,0,0,Starbucks,100 Center St,Pittsburgh,PA,15209,Coffee Shops
42-200-0694,1,1,1,Simmie's Restaurant,85 Frankstown Rd,Pittsburgh,PA,15235,Restaurants
42-200-1790,1,1,1,Homerun & Harry,225 W Station Square Dr,Pittsburgh,PA,15219,Bartending Service
42-200-1790,1,1,1,Homerun Harrys,4 E Station Square Dr # 4,Pittsburgh,PA,15219,Bartending Service
42-200-1790,1,1,1,Homerun Harrys,225 W Station Square Dr,Pittsburgh,PA,15219,Bartending Service
42-200-3252,1,1,1,Redbeard's Mountain Washington,201 Shiloh St,Pittsburgh,PA,15211,Restaurants
42-200-3960,1,0,0,Lobby Bar,300 W Station Square Dr,Pittsburgh,PA,15219,Bars
42-200-4920,1,1,1,Osaka Restaurant,2101 Greentree Rd,Pittsburgh,PA,15220,Restaurants
42-206-4905,1,0,0,Curry On Murray,2121 Murray Ave,Pittsburgh,PA,15217,Restaurants
42-206-4908,1,1,1,Burgh Sportz Bar,1000 Airport Blvd,Pittsburgh,PA,15231,Restaurants
42-206-4908,1,1,1,Sportz Burg Bar D,1000 Airport Blvd,Pittsburgh,PA,15231,Restaurants
42-206-5449,1,1,1,H & H Lounge,1903 Leechburg Rd,Pittsburgh,PA,15235,Bars
42-207-6994,1,0,0,Club Zoo,2801 Freeport Rd,Pittsburgh,PA,15238,Clubs
42-207-7007,1,1,1,Primanti Bros,1539 Washington Rd,Mt Lebanon,PA,15228,Restaurants
42-207-7007,1,1,1,Primanti Bros,1539 Washington Rd,Pittsburgh,PA,15228,Restaurants
42-221-0238,1,1,1,Burgatory,300 Mcholme Dr,Pittsburgh,PA,15275,Restaurants
42-222-3467,1,1,1,New York New York,5801 Ellsworth Ave,Pittsburgh,PA,15232,Night Clubs
42-222-9051,1,1,1,Zen Asian Diner,5100 Butler St,Pittsburgh,PA,15201,Foods-Carry Out
42-222-9051,1,1,1,Zen Asian Diner,5100 Butler St,Pittsburgh,PA,15201,
42-228-5286,0,1,1,Stone Pizzeria,300 Liberty Ave # 100,Pittsburgh,PA,15222,Pizza
42-231-7956,1,1,1,Luke Wholeys Wild Alaskan Grll,2106 Penn Ave,Pittsburgh,PA,15222,Restaurants
42-231-8654,1,1,1,Panera Bread,136 Bakery Square Blvd,Pittsburgh,PA,15206,Restaurants
42-240-3384,1,1,1,Getgo Gas Sta & Wetgo Car Wash,10525 Frankstown Rd,Pittsburgh,PA,15235,Convenience Stores
42-240-3384,1,1,1,Getgo Gas Sta + Wetgo Carwash,10525 Frankstown Rd,Pittsburgh,PA,15235,Convenience Stores
42-240-5913,1,1,1,Lola Bistro,1100 Galveston Ave,Pittsburgh,PA,15233,Restaurants
42-240-5926,1,1,1,Crust Cafe & Pizzeria,509 Painters Run Rd,Pittsburgh,PA,15228,Restaurants
42-240-6317,1,1,1,New Jean Southern Cuisine,807 Wallace Ave,Pittsburgh,PA,15221,Restaurants
42-243-1331,1,0,0,Fellini's Pizzeria,1174 Jefferson Heights Rd,Pittsburgh,PA,15235,Pizza
42-243-6416,1,1,1,City Oven,336 4th Ave # 1,Pittsburgh,PA,15222,Pizza
42-261-8560,1,1,1,Vincent's Green Tree,404 Bigham St,Pittsburgh,PA,15211,Restaurants
42-261-8560,1,1,1,Vincent's Green Tree,404 Bigham St,Pittsburgh,PA,15211,Pizza
42-270-3133,1,1,1,Sichuan Gourmet,1900 Murray Ave # 1,Pittsburgh,PA,15217,Chinese Food Products
42-280-3000,1,1,1,Einstein Bros Bagels,4910 Baum Blvd,Pittsburgh,PA,15213,Bagels
42-343-9384,1,0,1,Sienna Sulla Piazza,22 Market Sq,Pittsburgh,PA,15222,Restaurants
42-345-0624,2,2,2,KFC,210 Rodi Rd,Pittsburgh,PA,15235,Restaurants
42-347-1011,1,1,1,Nita's Soul Food,4052 Liberty Ave,Pittsburgh,PA,15224,Restaurants
42-350-6917,0,1,1,Burgh Sportz Bar B,,Pittsburgh,PA,15231,Bars
42-351-4357,1,1,1,Gordons Restaurant,806 Brookline Blvd,Pittsburgh,PA,15226,Restaurants
42-356-2965,1,1,1,Subway,264 Mount Nebo Pointe Rd # C-4,Pittsburgh,PA,15237,Restaurants
42-369-5765,1,1,1,Bob's Subs Inc,215 Smithfield St,Pittsburgh,PA,15222,Restaurants
42-373-1911,1,1,1,Bier's Pub,900 Western Ave,Pittsburgh,PA,15233,Restaurants
42-374-8909,1,1,1,Raman Bar,5860 Forbes Ave,Pittsburgh,PA,15217,Restaurants
42-375-2504,1,1,1,Park Pizza & Cream,7600 Forbes Ave,Pittsburgh,PA,15221,Ice Cream Parlors
42-427-1970,1,1,1,Micro Diner,221 Shiloh St,Pittsburgh,PA,15211,Restaurants
42-454-3976,1,1,1,Thai Cottage,1109 S Braddock Ave,Pittsburgh,PA,15218,Restaurants
42-509-1812,1,1,1,Coffee Tree Roasters,10 Old Clairton Rd,Pittsburgh,PA,15236,Coffee Shops
42-509-8908,1,1,1,Spot Etc,11675 Frankstown Rd,Pittsburgh,PA,15235,Bars
42-509-8908,1,1,1,Spot Etc LLC,11675 Frankstown Rd,Pittsburgh,PA,15235,Bars
42-512-5480,1,1,1,Hanlons Cafe,17 Foster Ave,Pittsburgh,PA,15205,Restaurants
42-512-8401,1,1,1,Quaker Steak & Lube,100 Art Rooney Ave,Pittsburgh,PA,15212,Restaurants
42-512-8406,0,1,1,Quaker Steak & Lube,115 Federal St,Pittsburgh,PA,15212,Restaurants
42-513-9978,1,1,1,Atria's Restaurant-Tavern,10 Old Clairton Rd,Pittsburgh,PA,15236,Restaurants
42-513-9978,1,1,1,Atria's-Pleasant Hills,10 Old Clairton Rd,Pittsburgh,PA,15236,Restaurants
42-513-9983,1,1,1,Halftime Lounge,1413 Cathell Rd,Pittsburgh,PA,15236,Cocktail Lounges
42-514-3306,1,1,1,Popeyes Louisiana Kitchen,3420 William Penn Hwy,Pittsburgh,PA,15235,Restaurants
42-519-3770,1,1,1,Roman Bistro,2104 Ardmore Blvd,Pittsburgh,PA,15221,Restaurants
42-538-6811,1,1,1,Everyday Noodles,5875 Forbes Ave,Pittsburgh,PA,15217,Restaurants
42-541-6058,1,1,1,Franktuary,3810 Butler St,Pittsburgh,PA,15201,Restaurants
42-541-6065,1,1,1,Chipotle Mexican Grill,1720 Washington Rd,Pittsburgh,PA,15241,Restaurants
